Product code,Station number,Year,Month,Monthly Precipitation Total (millimetres),Quality
IDCJAC0001,066062,2003,09,5.8,Y
IDCJAC0001,066062,2003,10,102.8,Y
IDCJAC0001,066062,2003,11,108.8,Y
IDCJAC0001,066062,2003,12,59.6,Y
IDCJAC0001,066062,2004,01,50.8,Y
IDCJAC0001,066062,2004,02,129.4,Y
IDCJAC0001,066062,2004,03,100.8,Y
IDCJAC0001,066062,2004,04,33.2,Y
IDCJAC0001,066062,2004,05,8.0,Y
IDCJAC0001,066062,2004,06,39.0,Y
IDCJAC0001,066062,2004,07,43.8,Y
IDCJAC0001,066062,2004,08,153.4,Y
IDCJAC0001,066062,2004,09,60.2,Y
IDCJAC0001,066062,2004,10,234.0,Y
IDCJAC0001,066062,2004,11,66.8,Y
IDCJAC0001,066062,2004,12,75.8,Y
IDCJAC0001,066062,2005,01,67.8,Y
IDCJAC0001,066062,2005,02,125.0,Y
IDCJAC0001,066062,2005,03,153.6,Y
IDCJAC0001,066062,2005,04,33.4,Y
IDCJAC0001,066062,2005,05,48.4,Y
IDCJAC0001,066062,2005,06,79.0,Y
IDCJAC0001,066062,2005,07,62.8,Y
IDCJAC0001,066062,2005,08,1.6,Y
IDCJAC0001,066062,2005,09,51.2,Y
IDCJAC0001,066062,2005,10,43.0,Y
IDCJAC0001,066062,2005,11,125.0,Y
IDCJAC0001,066062,2005,12,25.2,Y
IDCJAC0001,066062,2006,01,121.4,Y
IDCJAC0001,066062,2006,02,51.2,Y
IDCJAC0001,066062,2006,03,40.2,Y
IDCJAC0001,066062,2006,04,9.8,Y
IDCJAC0001,066062,2006,05,40.4,Y
IDCJAC0001,066062,2006,06,176.8,Y
IDCJAC0001,066062,2006,07,140.2,Y
IDCJAC0001,066062,2006,08,86.0,Y
IDCJAC0001,066062,2006,09,192.0,Y
IDCJAC0001,066062,2006,10,17.2,Y
IDCJAC0001,066062,2006,11,44.6,Y
IDCJAC0001,066062,2006,12,74.2,Y
IDCJAC0001,066062,2007,01,45.4,Y
IDCJAC0001,066062,2007,02,107.6,Y
IDCJAC0001,066062,2007,03,65.4,Y
IDCJAC0001,066062,2007,04,179.6,Y
IDCJAC0001,066062,2007,05,9.8,Y
IDCJAC0001,066062,2007,06,510.6,Y
IDCJAC0001,066062,2007,07,67.2,Y
IDCJAC0001,066062,2007,08,152.2,Y
IDCJAC0001,066062,2007,09,41.2,Y
IDCJAC0001,066062,2007,10,27.0,Y
IDCJAC0001,066062,2007,11,170.0,Y
IDCJAC0001,066062,2007,12,123.2,Y
IDCJAC0001,066062,2008,01,57.0,Y
IDCJAC0001,066062,2008,02,258.4,N
IDCJAC0001,066062,2008,03,63.4,Y
IDCJAC0001,066062,2008,04,146.6,N
IDCJAC0001,066062,2008,05,3.0,N
IDCJAC0001,066062,2008,06,127.2,Y
IDCJAC0001,066062,2008,07,89.6,Y
IDCJAC0001,066062,2008,08,44.2,Y
IDCJAC0001,066062,2008,09,99.2,Y
IDCJAC0001,066062,2008,10,66.6,N
IDCJAC0001,066062,2008,11,73.2,Y
IDCJAC0001,066062,2008,12,54.2,Y
IDCJAC0001,066062,2009,01,24.8,Y
IDCJAC0001,066062,2009,02,127.6,Y
IDCJAC0001,066062,2009,03,60.6,Y
IDCJAC0001,066062,2009,04,152.6,Y
IDCJAC0001,066062,2009,05,125.8,Y
IDCJAC0001,066062,2009,06,129.8,Y
IDCJAC0001,066062,2009,07,53.0,Y
IDCJAC0001,066062,2009,08,6.0,Y
IDCJAC0001,066062,2009,09,16.0,Y
IDCJAC0001,066062,2009,10,180.0,Y
IDCJAC0001,066062,2009,11,13.2,Y
IDCJAC0001,066062,2009,12,66.8,Y
IDCJAC0001,066062,2010,01,36.0,Y
IDCJAC0001,066062,2010,02,239.4,N
IDCJAC0001,066062,2010,03,51.4,N
IDCJAC0001,066062,2010,04,29.8,N
IDCJAC0001,066062,2010,05,168.4,N
IDCJAC0001,066062,2010,06,147.2,N
IDCJAC0001,066062,2010,07,114.6,N
IDCJAC0001,066062,2010,08,27.0,N
IDCJAC0001,066062,2010,09,42.2,N
IDCJAC0001,066062,2010,10,85.0,N
IDCJAC0001,066062,2010,11,129.6,N
IDCJAC0001,066062,2010,12,83.2,N
IDCJAC0001,066062,2011,01,53.8,N
IDCJAC0001,066062,2011,02,18.0,N
IDCJAC0001,066062,2011,03,191.6,N
IDCJAC0001,066062,2011,04,206.2,N
IDCJAC0001,066062,2011,05,135.6,N
IDCJAC0001,066062,2011,06,93.8,N
IDCJAC0001,066062,2011,07,282.2,N
IDCJAC0001,066062,2011,08,52.2,N
IDCJAC0001,066062,2011,09,71.6,N
IDCJAC0001,066062,2011,10,37.4,N
IDCJAC0001,066062,2011,11,148.4,N
IDCJAC0001,066062,2011,12,78.4,N
IDCJAC0001,066062,2012,01,138.8,N
IDCJAC0001,066062,2012,02,111.0,N
IDCJAC0001,066062,2012,03,269.8,N
IDCJAC0001,066062,2012,04,187.0,N
IDCJAC0001,066062,2012,05,37.2,N
IDCJAC0001,066062,2012,06,244.2,N
IDCJAC0001,066062,2012,07,56.2,N
IDCJAC0001,066062,2012,08,19.0,N
IDCJAC0001,066062,2012,09,23.8,N
IDCJAC0001,066062,2012,10,29.4,N
IDCJAC0001,066062,2012,11,52.0,N
IDCJAC0001,066062,2012,12,45.2,N
IDCJAC0001,066062,2013,01,137.8,N
IDCJAC0001,066062,2013,02,165.4,N
IDCJAC0001,066062,2013,03,65.6,N
IDCJAC0001,066062,2013,04,199.8,N
IDCJAC0001,066062,2013,05,110.2,N
IDCJAC0001,066062,2013,06,316.4,N
IDCJAC0001,066062,2013,07,32.6,N
IDCJAC0001,066062,2013,08,14.8,N
IDCJAC0001,066062,2013,09,35.8,N
IDCJAC0001,066062,2013,10,42.2,N
IDCJAC0001,066062,2013,11,192.8,N
IDCJAC0001,066062,2013,12,31.0,N
IDCJAC0001,066062,2014,01,17.4,N
IDCJAC0001,066062,2014,02,58.2,N
IDCJAC0001,066062,2014,03,102.6,N
IDCJAC0001,066062,2014,04,121.0,N
IDCJAC0001,066062,2014,05,27.4,N
IDCJAC0001,066062,2014,06,68.0,N
IDCJAC0001,066062,2014,07,16.4,N
IDCJAC0001,066062,2014,08,215.2,N
IDCJAC0001,066062,2014,09,50.4,N
IDCJAC0001,066062,2014,10,86.6,N
IDCJAC0001,066062,2014,11,16.0,N
IDCJAC0001,066062,2014,12,118.0,N
IDCJAC0001,066062,2015,01,164.8,N
IDCJAC0001,066062,2015,02,59.0,N
IDCJAC0001,066062,2015,03,65.2,N
IDCJAC0001,066062,2015,04,366.8,N
IDCJAC0001,066062,2015,05,109.8,N
IDCJAC0001,066062,2015,06,110.6,N
IDCJAC0001,066062,2015,07,47.0,N
IDCJAC0001,066062,2015,08,71.8,N
IDCJAC0001,066062,2015,09,80.0,N
IDCJAC0001,066062,2015,10,43.0,N
IDCJAC0001,066062,2015,11,122.6,N
IDCJAC0001,066062,2015,12,96.6,N
IDCJAC0001,066062,2016,01,249.8,N
IDCJAC0001,066062,2016,02,25.8,N
IDCJAC0001,066062,2016,03,193.2,N
IDCJAC0001,066062,2016,04,155.0,N
IDCJAC0001,066062,2016,05,7.2,N
IDCJAC0001,066062,2016,06,305.0,N
IDCJAC0001,066062,2016,07,104.6,N
IDCJAC0001,066062,2016,08,151.4,N
IDCJAC0001,066062,2016,09,70.0,N
IDCJAC0001,066062,2016,10,31.4,N
IDCJAC0001,066062,2016,11,27.2,N
IDCJAC0001,066062,2016,12,65.0,N
IDCJAC0001,066062,2017,01,48.4,N
IDCJAC0001,066062,2017,02,205.2,N
IDCJAC0001,066062,2017,03,326.6,N
IDCJAC0001,066062,2017,04,82.6,N
IDCJAC0001,066062,2017,05,30.0,N
IDCJAC0001,066062,2017,06,174.6,N
IDCJAC0001,066062,2017,07,12.6,N
IDCJAC0001,066062,2017,08,24.2,N
IDCJAC0001,066062,2017,09,0.2,N
IDCJAC0001,066062,2017,11,61.2,N
IDCJAC0001,066062,2017,12,47.2,N
IDCJAC0001,066062,2018,01,37.8,N
IDCJAC0001,066062,2018,02,112.8,N
IDCJAC0001,066062,2018,03,118.8,N
IDCJAC0001,066062,2018,04,23.2,N
IDCJAC0001,066062,2018,05,23.2,N
IDCJAC0001,066062,2018,07,11.2,N
IDCJAC0001,066062,2018,08,7.8,N
IDCJAC0001,066062,2018,09,51.0,N
IDCJAC0001,066062,2018,10,167.6,N
IDCJAC0001,066062,2018,11,176.2,N
IDCJAC0001,066062,2018,12,95.0,N
IDCJAC0001,066062,2019,01,48.8,N
IDCJAC0001,066062,2019,02,85.4,N
IDCJAC0001,066062,2019,03,229.2,N
IDCJAC0001,066062,2019,04,11.2,N
